"Date","MaxTemp","MinTemp","MeanTemp","Precip","MaxGust","HDD","CDD","Month","Year","DOW","HDD_1","HDD_2","CDD_1","CDD_2","IsBusinessDay","Holiday","MaxHDD","MaxCDD"
2018-01-23,2.9,-10.5,-3.8,0,35,13.8,0,"January",2018,"Tuesday",15,15.4,0,0,1,0,15.5,0
2018-01-24,-3.2,-9.3,-6.3,0,35,16.3,0,"January",2018,"Wednesday",13.8,15,0,0,1,0,14.3,0
2018-01-25,-7.3,-8.6,-8,3.7,35,18,0,"January",2018,"Thursday",16.3,13.8,0,0,1,0,13.6,0
2018-01-26,-8.5,-16,-12.3,7.9,33,22.3,0,"January",2018,"Friday",18,16.3,0,0,1,0,21,0
2018-01-27,-12.7,-23.5,-18.1,0.6,33,28.1,0,"January",2018,"Saturday",22.3,18,0,0,0,0,28.5,0
2018-01-28,-12,-22.1,-17.1,0.2,33,27.1,0,"January",2018,"Sunday",28.1,22.3,0,0,0,0,27.1,0
2018-01-29,-8.1,-16.1,-12.1,0,33,22.1,0,"January",2018,"Monday",27.1,28.1,0,0,1,0,21.1,0
2018-01-30,-7.7,-17.1,-12.4,0,39,22.4,0,"January",2018,"Tuesday",22.1,27.1,0,0,1,0,22.1,0
2018-01-31,-17.1,-24.1,-20.6,0.2,33,30.6,0,"January",2018,"Wednesday",22.4,22.1,0,0,1,0,29.1,0
2018-02-01,-17,-21.6,-19.3,0.9,33,29.3,0,"February",2018,"Thursday",30.6,22.4,0,0,1,0,26.6,0
2018-02-02,-18,-21.1,-19.6,5.2,33,29.6,0,"February",2018,"Friday",29.3,30.6,0,0,1,0,26.1,0
2018-02-03,-18.4,-24.5,-21.5,4.3,33,31.5,0,"February",2018,"Saturday",29.6,29.3,0,0,0,0,29.5,0
2018-02-04,-13,-30.7,-21.9,0,33,31.9,0,"February",2018,"Sunday",31.5,29.6,0,0,0,0,35.7,0
2018-02-05,-10.1,-20.9,-15.5,0,33,25.5,0,"February",2018,"Monday",31.9,31.5,0,0,1,0,25.9,0
2018-02-06,-12.4,-21,-16.7,0,33,26.7,0,"February",2018,"Tuesday",25.5,31.9,0,0,1,0,26,0
2018-02-07,-14,-17.7,-15.9,0,33,25.9,0,"February",2018,"Wednesday",26.7,25.5,0,0,1,0,22.7,0
2018-02-08,-15.1,-18.8,-17,0,33,27,0,"February",2018,"Thursday",25.9,26.7,0,0,1,0,23.8,0
2018-02-09,-11.5,-26.7,-19.1,0,33,29.1,0,"February",2018,"Friday",27,25.9,0,0,1,0,31.7,0
2018-02-10,-4.9,-13.7,-9.3,0.2,35,19.3,0,"February",2018,"Saturday",29.1,27,0,0,0,0,18.7,0
2018-02-11,-11.3,-23.7,-17.5,0.3,33,27.5,0,"February",2018,"Sunday",19.3,29.1,0,0,0,0,28.7,0
2018-02-12,-9.1,-24.4,-16.8,0,32,26.8,0,"February",2018,"Monday",27.5,19.3,0,0,1,0,29.4,0
2018-02-13,4.5,-10.1,-2.8,0.7,32,12.8,0,"February",2018,"Tuesday",26.8,27.5,0,0,1,0,15.1,0
2018-02-14,2.8,-18.1,-7.7,0.5,54,17.7,0,"February",2018,"Wednesday",12.8,26.8,0,0,1,0,23.1,0
2018-02-15,-8,-20.1,-14.1,0,54,24.1,0,"February",2018,"Thursday",17.7,12.8,0,0,1,0,25.1,0
2018-02-16,-3.7,-10.7,-7.2,0,37,17.2,0,"February",2018,"Friday",24.1,17.7,0,0,1,0,15.7,0
2018-02-17,-8.7,-15.2,-12,0,33,22,0,"February",2018,"Saturday",17.2,24.1,0,0,0,0,20.2,0
2018-02-18,-12.5,-18.4,-15.5,0,37,25.5,0,"February",2018,"Sunday",22,17.2,0,0,0,0,23.4,0
2018-02-19,-7,-18.4,-12.7,0,35,22.7,0,"February",2018,"Monday",25.5,22,0,0,0,1,23.4,0
2018-02-20,-11.9,-22.1,-17,0,35,27,0,"February",2018,"Tuesday",22.7,25.5,0,0,1,0,27.1,0
2018-02-21,-6,-21.7,-13.9,0,35,23.9,0,"February",2018,"Wednesday",27,22.7,0,0,1,0,26.7,0
2018-02-22,-2.3,-11.1,-6.7,0,35,16.7,0,"February",2018,"Thursday",23.9,27,0,0,1,0,16.1,0
2018-02-23,0.8,-16.9,-8.1,0,35,18.1,0,"February",2018,"Friday",16.7,23.9,0,0,1,0,21.9,0
2018-02-24,-1,-7.7,-4.4,0,33,14.4,0,"February",2018,"Saturday",18.1,16.7,0,0,0,0,12.7,0
2018-02-25,1.9,-8.6,-3.4,0,37,13.4,0,"February",2018,"Sunday",14.4,18.1,0,0,0,0,13.6,0
2018-02-26,2.1,-10.4,-4.2,0,37,14.2,0,"February",2018,"Monday",13.4,14.4,0,0,1,0,15.4,0
2018-02-27,4.6,-7.6,-1.5,0,41,11.5,0,"February",2018,"Tuesday",14.2,13.4,0,0,1,0,12.6,0
2018-02-28,3.8,-9.5,-2.9,0,41,12.9,0,"February",2018,"Wednesday",11.5,14.2,0,0,1,0,14.5,0
2018-03-01,-2.5,-8.4,-5.5,0,46,15.5,0,"March",2018,"Thursday",12.9,11.5,0,0,1,0,13.4,0
2018-03-02,-7.6,-11.1,-9.4,0,39,19.4,0,"March",2018,"Friday",15.5,12.9,0,0,1,0,16.1,0
2018-03-03,-6.8,-10.6,-8.7,5.3,39,18.7,0,"March",2018,"Saturday",19.4,15.5,0,0,0,0,15.6,0
2018-03-04,-6.1,-16.4,-11.3,0.2,39,21.3,0,"March",2018,"Sunday",18.7,19.4,0,0,0,0,21.4,0
2018-03-05,-3.9,-21.8,-12.9,0,39,22.9,0,"March",2018,"Monday",21.3,18.7,0,0,1,0,26.8,0
2018-03-06,-4.2,-18.8,-11.5,0,39,21.5,0,"March",2018,"Tuesday",22.9,21.3,0,0,1,0,23.8,0
2018-03-07,-2.1,-19.3,-10.7,0,39,20.7,0,"March",2018,"Wednesday",21.5,22.9,0,0,1,0,24.3,0
2018-03-08,-1.4,-16.8,-9.1,0,44,19.1,0,"March",2018,"Thursday",20.7,21.5,0,0,1,0,21.8,0
2018-03-09,0.9,-7.5,-3.3,0,32,13.3,0,"March",2018,"Friday",19.1,20.7,0,0,1,0,12.5,0
2018-03-10,7.5,-11.3,-1.9,0,32,11.9,0,"March",2018,"Saturday",13.3,19.1,0,0,0,0,16.3,0
2018-03-11,4.7,-9.5,-2.4,0,32,12.4,0,"March",2018,"Sunday",11.9,13.3,0,0,0,0,14.5,0
2018-03-12,4.8,-10.3,-2.8,0,32,12.8,0,"March",2018,"Monday",12.4,11.9,0,0,1,0,15.3,0
2018-03-13,6.5,-8.9,-1.2,0,32,11.2,0,"March",2018,"Tuesday",12.8,12.4,0,0,1,0,13.9,0
2018-03-14,4.3,-11.2,-3.5,0,35,13.5,0,"March",2018,"Wednesday",11.2,12.8,0,0,1,0,16.2,0
2018-03-15,-1.6,-5.2,-3.4,0,35,13.4,0,"March",2018,"Thursday",13.5,11.2,0,0,1,0,10.2,0
2018-03-16,4,-4.8,-0.4,0,35,10.4,0,"March",2018,"Friday",13.4,13.5,0,0,1,0,9.8,0
2018-03-17,-0.1,-5.1,-2.6,4.5,35,12.6,0,"March",2018,"Saturday",10.4,13.4,0,0,0,0,10.1,0
2018-03-18,-0.3,-5,-2.7,2.3,35,12.7,0,"March",2018,"Sunday",12.6,10.4,0,0,0,0,10,0
2018-03-19,-0.4,-9.1,-4.8,0,35,14.8,0,"March",2018,"Monday",12.7,12.6,0,0,1,0,14.1,0
2018-03-20,8.2,-7,0.6,0,35,9.4,0,"March",2018,"Tuesday",14.8,12.7,0,0,1,0,12,0
2018-03-21,3.9,-0.9,1.5,0,35,8.5,0,"March",2018,"Wednesday",9.4,14.8,0,0,1,0,5.9,0
2018-03-22,2.2,-1.4,0.4,0,52,9.6,0,"March",2018,"Thursday",8.5,9.4,0,0,1,0,6.4,0
2018-03-23,5.5,-1.5,2,0.9,50,8,0,"March",2018,"Friday",9.6,8.5,0,0,1,0,6.5,0
2018-03-24,1.9,-4.1,-1.1,0,50,11.1,0,"March",2018,"Saturday",8,9.6,0,0,0,0,9.1,0
2018-03-25,4.1,-7.1,-1.5,0,50,11.5,0,"March",2018,"Sunday",11.1,8,0,0,0,0,12.1,0
2018-03-26,8,-6.9,0.6,0.2,35,9.4,0,"March",2018,"Monday",11.5,11.1,0,0,1,0,11.9,0
2018-03-27,-0.6,-7.3,-4,2.9,32,14,0,"March",2018,"Tuesday",9.4,11.5,0,0,1,0,12.3,0
2018-03-28,1.5,-8.1,-3.3,0.2,32,13.3,0,"March",2018,"Wednesday",14,9.4,0,0,1,0,13.1,0
2018-03-29,-4.4,-13.4,-8.9,0.5,32,18.9,0,"March",2018,"Thursday",13.3,14,0,0,1,0,18.4,0
2018-03-30,-10.1,-15.2,-12.7,1.5,32,22.7,0,"March",2018,"Friday",18.9,13.3,0,0,0,1,20.2,0
2018-03-31,-5.8,-20,-12.9,0,32,22.9,0,"March",2018,"Saturday",22.7,18.9,0,0,0,0,25,0
2018-04-01,-2.7,-18,-10.4,0,32,20.4,0,"April",2018,"Sunday",22.9,22.7,0,0,0,0,23,0
2018-04-02,-2.8,-17.7,-10.3,0,32,20.3,0,"April",2018,"Monday",20.4,22.9,0,0,1,0,22.7,0
2018-04-03,-2.7,-14,-8.4,0,32,18.4,0,"April",2018,"Tuesday",20.3,20.4,0,0,1,0,19,0
2018-04-04,-4.1,-13.1,-8.6,0,32,18.6,0,"April",2018,"Wednesday",18.4,20.3,0,0,1,0,18.1,0
2018-04-05,-8.8,-14.6,-11.7,0,37,21.7,0,"April",2018,"Thursday",18.6,18.4,0,0,1,0,19.6,0
2018-04-06,-8.6,-17.7,-13.2,0,43,23.2,0,"April",2018,"Friday",21.7,18.6,0,0,1,0,22.7,0
2018-04-07,-5.4,-12.3,-8.9,0,35,18.9,0,"April",2018,"Saturday",23.2,21.7,0,0,0,0,17.3,0
2018-04-08,-1.5,-9.3,-5.4,0,35,15.4,0,"April",2018,"Sunday",18.9,23.2,0,0,0,0,14.3,0
2018-04-09,6.1,-8.4,-1.2,0,35,11.2,0,"April",2018,"Monday",15.4,18.9,0,0,1,0,13.4,0
2018-04-10,6.5,-2.1,2.2,0,39,7.8,0,"April",2018,"Tuesday",11.2,15.4,0,0,1,0,7.1,0
2018-04-11,1.1,-3.6,-1.3,1.4,39,11.3,0,"April",2018,"Wednesday",7.8,11.2,0,0,1,0,8.6,0
2018-04-12,-1.2,-3.9,-2.6,0,39,12.6,0,"April",2018,"Thursday",11.3,7.8,0,0,1,0,8.9,0
2018-04-13,5.8,-2.4,1.7,1.4,41,8.3,0,"April",2018,"Friday",12.6,11.3,0,0,1,0,7.4,0
2018-04-14,12,-0.7,5.7,0,41,4.3,0,"April",2018,"Saturday",8.3,12.6,0,0,0,0,5.7,0
2018-04-15,7.7,0.2,4,0,41,6,0,"April",2018,"Sunday",4.3,8.3,0,0,0,0,4.8,0
2018-04-16,1.9,0,1,10.2,41,9,0,"April",2018,"Monday",6,4.3,0,0,1,0,5,0
2018-04-17,4.1,-0.3,1.9,0.2,50,8.1,0,"April",2018,"Tuesday",9,6,0,0,1,0,5.3,0
2018-04-18,10.8,-1.6,4.6,0,35,5.4,0,"April",2018,"Wednesday",8.1,9,0,0,1,0,6.6,0
2018-04-19,12.9,-2.2,5.4,0,43,4.6,0,"April",2018,"Thursday",5.4,8.1,0,0,1,0,7.2,0
2018-04-20,16.2,0.3,8.3,0,32,1.7,0,"April",2018,"Friday",4.6,5.4,0,0,1,0,4.7,1.2
2018-04-21,9.4,4.6,7,2.4,39,3,0,"April",2018,"Saturday",1.7,4.6,0,0,0,0,0.4,0
2018-04-22,11,3.5,7.3,0,54,2.7,0,"April",2018,"Sunday",3,1.7,0,0,0,0,1.5,0
2018-04-23,15.1,-1,7.1,0,35,2.9,0,"April",2018,"Monday",2.7,3,0,0,1,0,6,0.0999999999999996
2018-04-24,21.7,1.9,11.8,0,35,0,1.8,"April",2018,"Tuesday",2.9,2.7,0,0,1,0,3.1,6.7
2018-04-25,16.5,6.5,11.5,0,39,0,1.5,"April",2018,"Wednesday",0,2.9,1.8,0,1,0,0,1.5
2018-04-26,20.2,3.9,12.1,0,32,0,2.1,"April",2018,"Thursday",0,0,1.5,1.8,1,0,1.1,5.2
2018-04-27,24.5,6.8,15.7,0,43,0,5.7,"April",2018,"Friday",0,0,2.1,1.5,1,0,0,9.5
2018-04-28,27.8,6.9,17.4,0,39,0,7.4,"April",2018,"Saturday",0,0,5.7,2.1,0,0,0,12.8
2018-04-29,16.3,3.4,9.9,0,43,0.0999999999999996,0,"April",2018,"Sunday",0,0,7.4,5.7,0,0,1.6,1.3
2018-04-30,16.9,-0.4,8.3,0,33,1.7,0,"April",2018,"Monday",0.0999999999999996,0,0,7.4,1,0,5.4,1.9
2018-05-01,13.9,6.3,10.1,0,41,0,0.0999999999999996,"May",2018,"Tuesday",1.7,0.0999999999999996,0,0,1,0,0,0
2018-05-02,20.7,5,12.9,0,54,0,2.9,"May",2018,"Wednesday",0,1.7,0.0999999999999996,0,1,0,0,5.7
2018-05-03,18.4,5.5,12,0,44,0,2,"May",2018,"Thursday",0,0,2.9,0.0999999999999996,1,0,0,3.4
2018-05-04,21.6,7.1,14.4,0,44,0,4.4,"May",2018,"Friday",0,0,2,2.9,1,0,0,6.6
2018-05-05,22.3,10,16.2,0,32,0,6.2,"May",2018,"Saturday",0,0,4.4,2,0,0,0,7.3
2018-05-06,27.3,8,17.7,0,32,0,7.7,"May",2018,"Sunday",0,0,6.2,4.4,0,0,0,12.3
2018-05-07,25.5,10.6,18.1,0,39,0,8.1,"May",2018,"Monday",0,0,7.7,6.2,1,0,0,10.5
2018-05-08,25.6,11.7,18.7,0,43,0,8.7,"May",2018,"Tuesday",0,0,8.1,7.7,1,0,0,10.6
2018-05-09,12.4,3.5,8,0,43,2,0,"May",2018,"Wednesday",0,0,8.7,8.1,1,0,1.5,0
2018-05-10,7.3,3.7,5.5,2.6,37,4.5,0,"May",2018,"Thursday",2,0,0,8.7,1,0,1.3,0
2018-05-11,21.5,1.7,11.6,0,37,0,1.6,"May",2018,"Friday",4.5,2,0,0,1,0,3.3,6.5
2018-05-12,25.1,7,16.1,0,39,0,6.1,"May",2018,"Saturday",0,4.5,1.6,0,0,0,0,10.1
2018-05-13,24.1,11.9,18,0,35,0,8,"May",2018,"Sunday",0,0,6.1,1.6,0,0,0,9.1
2018-05-14,27.6,8.7,18.2,0,35,0,8.2,"May",2018,"Monday",0,0,8,6.1,1,0,0,12.6
2018-05-15,27.5,11.4,19.5,0,33,0,9.5,"May",2018,"Tuesday",0,0,8.2,8,1,0,0,12.5
2018-05-16,25.5,11.7,18.6,0,46,0,8.6,"May",2018,"Wednesday",0,0,9.5,8.2,1,0,0,10.5
2018-05-17,17.9,8.5,13.2,0.2,37,0,3.2,"May",2018,"Thursday",0,0,8.6,9.5,1,0,0,2.9
2018-05-18,20.1,4.7,12.4,0,39,0,2.4,"May",2018,"Friday",0,0,3.2,8.6,1,0,0.3,5.1
2018-05-19,23.5,8.8,16.2,0,56,0,6.2,"May",2018,"Saturday",0,0,2.4,3.2,0,0,0,8.5
2018-05-20,24.2,9.6,16.9,0,41,0,6.9,"May",2018,"Sunday",0,0,6.2,2.4,0,0,0,9.2
2018-05-21,25.5,12.4,19,0,35,0,9,"May",2018,"Monday",0,0,6.9,6.2,0,1,0,10.5
2018-05-22,28.5,10.7,19.6,0,35,0,9.6,"May",2018,"Tuesday",0,0,9,6.9,1,0,0,13.5
2018-05-23,30.2,13.7,22,0,35,0,12,"May",2018,"Wednesday",0,0,9.6,9,1,0,0,15.2
2018-05-24,27.5,15.6,21.6,0.9,37,0,11.6,"May",2018,"Thursday",0,0,12,9.6,1,0,0,12.5
2018-05-25,27.5,13.3,20.4,0,48,0,10.4,"May",2018,"Friday",0,0,11.6,12,1,0,0,12.5
2018-05-26,21.4,12.1,16.8,0,50,0,6.8,"May",2018,"Saturday",0,0,10.4,11.6,0,0,0,6.4
2018-05-27,24.4,10.6,17.5,0,33,0,7.5,"May",2018,"Sunday",0,0,6.8,10.4,0,0,0,9.4
2018-05-28,28.3,13,20.7,0.7,43,0,10.7,"May",2018,"Monday",0,0,7.5,6.8,1,0,0,13.3
2018-05-29,18.5,11.1,14.8,0,32,0,4.8,"May",2018,"Tuesday",0,0,10.7,7.5,1,0,0,3.5
2018-05-30,13.7,7.3,10.5,6.3,39,0,0.5,"May",2018,"Wednesday",0,0,4.8,10.7,1,0,0,0
2018-05-31,14.2,6.7,10.4,0,39,0,0.4,"May",2018,"Thursday",0,0,0.5,4.8,1,0,0,0
2018-06-01,12.3,7.8,10.1,2.9,39,0,0.0999999999999996,"June",2018,"Friday",0,0,0.4,0.5,1,0,0,0
2018-06-02,20.1,4.3,12.2,0.2,63,0,2.2,"June",2018,"Saturday",0,0,0.0999999999999996,0.4,0,0,0.7,5.1
2018-06-03,24,6.4,15.2,0,37,0,5.2,"June",2018,"Sunday",0,0,2.2,0.0999999999999996,0,0,0,9
2018-06-04,20.6,10.8,15.7,1.8,59,0,5.7,"June",2018,"Monday",0,0,5.2,2.2,1,0,0,5.6
2018-06-05,18.4,8.1,13.3,0,37,0,3.3,"June",2018,"Tuesday",0,0,5.7,5.2,1,0,0,3.4
2018-06-06,23.6,8.7,16.2,0,44,0,6.2,"June",2018,"Wednesday",0,0,3.3,5.7,1,0,0,8.6
2018-06-07,28.1,11,19.6,0,35,0,9.6,"June",2018,"Thursday",0,0,6.2,3.3,1,0,0,13.1
2018-06-08,26.8,15.5,21.2,0,44,0,11.2,"June",2018,"Friday",0,0,9.6,6.2,1,0,0,11.8
2018-06-09,27.6,13.7,20.7,0,54,0,10.7,"June",2018,"Saturday",0,0,11.2,9.6,0,0,0,12.6
2018-06-10,13.8,6.7,10.3,41.5,48,0,0.300000000000001,"June",2018,"Sunday",0,0,10.7,11.2,0,0,0,0
2018-06-11,14.4,6.8,10.6,13.3,87,0,0.6,"June",2018,"Monday",0,0,0.300000000000001,10.7,1,0,0,0
2018-06-12,16.8,8.6,12.7,0,80,0,2.7,"June",2018,"Tuesday",0,0,0.6,0.300000000000001,1,0,0,1.8
2018-06-13,22,7,14.5,0,33,0,4.5,"June",2018,"Wednesday",0,0,2.7,0.6,1,0,0,7
2018-06-14,21.3,10.6,16,0,41,0,6,"June",2018,"Thursday",0,0,4.5,2.7,1,0,0,6.3
2018-06-15,21.8,8.5,15.2,0,32,0,5.2,"June",2018,"Friday",0,0,6,4.5,1,0,0,6.8
2018-06-16,22.4,10.7,16.6,0.2,37,0,6.6,"June",2018,"Saturday",0,0,5.2,6,0,0,0,7.4
2018-06-17,24.7,8.3,16.5,0,32,0,6.5,"June",2018,"Sunday",0,0,6.6,5.2,0,0,0,9.7
2018-06-18,27,12.1,19.6,0,32,0,9.6,"June",2018,"Monday",0,0,6.5,6.6,1,0,0,12
2018-06-19,28.2,13.3,20.8,0,32,0,10.8,"June",2018,"Tuesday",0,0,9.6,6.5,1,0,0,13.2
2018-06-20,28.4,15.1,21.8,0,41,0,11.8,"June",2018,"Wednesday",0,0,10.8,9.6,1,0,0,13.4
2018-06-21,29.6,16.6,23.1,0,32,0,13.1,"June",2018,"Thursday",0,0,11.8,10.8,1,0,0,14.6
2018-06-22,27.1,16.6,21.9,0,32,0,11.9,"June",2018,"Friday",0,0,13.1,11.8,1,0,0,12.1
2018-06-23,25.6,16.2,20.9,0,32,0,10.9,"June",2018,"Saturday",0,0,11.9,13.1,0,0,0,10.6
2018-06-24,28.8,15.2,22,0,32,0,12,"June",2018,"Sunday",0,0,10.9,11.9,0,0,0,13.8
2018-06-25,29.4,17.4,23.4,0,57,0,13.4,"June",2018,"Monday",0,0,12,10.9,1,0,0,14.4
2018-06-26,20.4,12.6,16.5,0,48,0,6.5,"June",2018,"Tuesday",0,0,13.4,12,1,0,0,5.4
2018-06-27,21.7,11.9,16.8,0,56,0,6.8,"June",2018,"Wednesday",0,0,6.5,13.4,1,0,0,6.7
2018-06-28,23.4,11.4,17.4,0,43,0,7.4,"June",2018,"Thursday",0,0,6.8,6.5,1,0,0,8.4
2018-06-29,23.5,12.8,18.2,0,35,0,8.2,"June",2018,"Friday",0,0,7.4,6.8,1,0,0,8.5
2018-06-30,22.1,10.1,16.1,2.3,44,0,6.1,"June",2018,"Saturday",0,0,8.2,7.4,0,0,0,7.1
2018-07-01,19.8,11,15.4,0.6,52,0,5.4,"July",2018,"Sunday",0,0,6.1,8.2,0,1,0,4.8
2018-07-02,17.8,10.9,14.4,0.3,32,0,4.4,"July",2018,"Monday",0,0,5.4,6.1,1,0,0,2.8
2018-07-03,20.4,10.7,15.6,1.8,46,0,5.6,"July",2018,"Tuesday",0,0,4.4,5.4,1,0,0,5.4
2018-07-04,22.4,11.6,17,0,46,0,7,"July",2018,"Wednesday",0,0,5.6,4.4,1,0,0,7.4
2018-07-05,27.7,11.3,19.5,0,50,0,9.5,"July",2018,"Thursday",0,0,7,5.6,1,0,0,12.7
2018-07-06,30.1,16.4,23.3,0,50,0,13.3,"July",2018,"Friday",0,0,9.5,7,1,0,0,15.1
2018-07-07,21.9,11.7,16.8,6.3,56,0,6.8,"July",2018,"Saturday",0,0,13.3,9.5,0,0,0,6.9
2018-07-08,23,9.7,16.4,0,32,0,6.4,"July",2018,"Sunday",0,0,6.8,13.3,0,0,0,8
2018-07-09,26.9,13.4,20.2,1.1,32,0,10.2,"July",2018,"Monday",0,0,6.4,6.8,1,0,0,11.9
2018-07-10,26.1,14.4,20.3,9.2,41,0,10.3,"July",2018,"Tuesday",0,0,10.2,6.4,1,0,0,11.1
2018-07-11,26.7,14.5,20.6,1,39,0,10.6,"July",2018,"Wednesday",0,0,10.3,10.2,1,0,0,11.7
2018-07-12,27,16.4,21.7,0,35,0,11.7,"July",2018,"Thursday",0,0,10.6,10.3,1,0,0,12
2018-07-13,23.2,12.3,17.8,14.2,65,0,7.8,"July",2018,"Friday",0,0,11.7,10.6,1,0,0,8.2
2018-07-14,19.9,10.8,15.4,0,54,0,5.4,"July",2018,"Saturday",0,0,7.8,11.7,0,0,0,4.9
2018-07-15,25.6,9,17.3,0,54,0,7.3,"July",2018,"Sunday",0,0,5.4,7.8,0,0,0,10.6
2018-07-16,30.7,15.6,23.1,0,31,0,13.1,"July",2018,"Monday",0,0,7.3,5.4,1,0,0,15.7
2018-07-17,32.3,16.5,24.4,0,31,0,14.4,"July",2018,"Tuesday",0,0,13.1,7.3,1,0,0,17.3
2018-07-18,27,15.8,21.4,3.4,49,0,11.4,"July",2018,"Wednesday",0,0,14.4,13.1,1,0,0,12
2018-07-19,26.2,14.8,20.5,2.7,53,0,10.5,"July",2018,"Thursday",0,0,11.4,14.4,1,0,0,11.2
2018-07-20,26.5,10.9,18.7,23.5,79,0,8.7,"July",2018,"Friday",0,0,10.5,11.4,1,0,0,11.5
2018-07-21,20.5,8.2,14.4,3.2,61,0,4.4,"July",2018,"Saturday",0,0,8.7,10.5,0,0,0,5.5
2018-07-22,21.7,12.2,17,0.5,52,0,7,"July",2018,"Sunday",0,0,4.4,8.7,0,0,0,6.7
2018-07-23,19.1,10.8,14.9,0,52,0,4.9,"July",2018,"Monday",0,0,7,4.4,1,0,0,4.1
2018-07-24,20.3,11.9,16.1,0,31,0,6.1,"July",2018,"Tuesday",0,0,4.9,7,1,0,0,5.3
2018-07-25,22.4,9,15.7,0,31,0,5.7,"July",2018,"Wednesday",0,0,6.1,4.9,1,0,0,7.4
2018-07-26,24.2,11.7,18,0,31,0,8,"July",2018,"Thursday",0,0,5.7,6.1,1,0,0,9.2
2018-07-27,26.2,11.6,18.9,0,31,0,8.9,"July",2018,"Friday",0,0,8,5.7,1,0,0,11.2
2018-07-28,28.4,13.2,20.8,0,31,0,10.8,"July",2018,"Saturday",0,0,8.9,8,0,0,0,13.4
2018-07-29,30.8,13.6,22.2,0,31,0,12.2,"July",2018,"Sunday",0,0,10.8,8.9,0,0,0,15.8
2018-07-30,27.7,15.2,21.5,0,39,0,11.5,"July",2018,"Monday",0,0,12.2,10.8,1,0,0,12.7
2018-07-31,27,16.1,21.5,0,32,0,11.5,"July",2018,"Tuesday",0,0,11.5,12.2,1,0,0,12
2018-08-01,29.6,15,22.3,4.9,69,0,12.3,"August",2018,"Wednesday",0,0,11.5,11.5,1,0,0,14.6
2018-08-02,23.9,12.3,18.1,0,36,0,8.1,"August",2018,"Thursday",0,0,12.3,11.5,1,0,0,8.9
2018-08-03,21,14.6,17.8,3.5,47,0,7.8,"August",2018,"Friday",0,0,8.1,12.3,1,0,0,6
2018-08-04,21,15.5,18.2,5.1,47,0,8.2,"August",2018,"Saturday",0,0,7.8,8.1,0,0,0,6
2018-08-05,25.8,11.3,18.5,0,47,0,8.5,"August",2018,"Sunday",0,0,8.2,7.8,0,0,0,10.8
2018-08-06,29.4,13.4,21.4,0,41,0,11.4,"August",2018,"Monday",0,0,8.5,8.2,1,0,0,14.4
2018-08-07,25.6,15.9,20.7,0,37,0,10.7,"August",2018,"Tuesday",0,0,11.4,8.5,1,0,0,10.6
2018-08-08,28.3,12.5,20.4,0,37,0,10.4,"August",2018,"Wednesday",0,0,10.7,11.4,1,0,0,13.3
2018-08-09,34.5,15,24.8,0,37,0,14.8,"August",2018,"Thursday",0,0,10.4,10.7,1,0,0,19.5
2018-08-10,31.6,15.7,23.6,0,31,0,13.6,"August",2018,"Friday",0,0,14.8,10.4,1,0,0,16.6
2018-08-11,21.5,10.7,16.1,5.2,39,0,6.1,"August",2018,"Saturday",0,0,13.6,14.8,0,0,0,6.5
2018-08-12,11.6,9.1,10.4,14.4,39,0,0.4,"August",2018,"Sunday",0,0,6.1,13.6,0,0,0,0
2018-08-13,19.7,6.9,13.3,0,39,0,3.3,"August",2018,"Monday",0,0,0.4,6.1,1,0,0,4.7
2018-08-14,26.8,11.6,19.2,0,32,0,9.2,"August",2018,"Tuesday",0,0,3.3,0.4,1,0,0,11.8
2018-08-15,22.3,13.7,18,0,32,0,8,"August",2018,"Wednesday",0,0,9.2,3.3,1,0,0,7.3
2018-08-16,26.9,13.4,20.1,0,32,0,10.1,"August",2018,"Thursday",0,0,8,9.2,1,0,0,11.9
2018-08-17,26.5,13.4,20,0.5,32,0,10,"August",2018,"Friday",0,0,10.1,8,1,0,0,11.5
2018-08-18,21.2,11.4,16.3,0,42,0,6.3,"August",2018,"Saturday",0,0,10,10.1,0,0,0,6.2
2018-08-19,22.9,8.3,15.6,0,42,0,5.6,"August",2018,"Sunday",0,0,6.3,10,0,0,0,7.9
2018-08-20,22.9,8.2,15.5,0,32,0,5.5,"August",2018,"Monday",0,0,5.6,6.3,1,0,0,7.9
2018-08-21,26.8,8.9,17.8,0,32,0,7.8,"August",2018,"Tuesday",0,0,5.5,5.6,1,0,0,11.8
2018-08-22,26.4,11.5,18.9,0,32,0,8.9,"August",2018,"Wednesday",0,0,7.8,5.5,1,0,0,11.4
2018-08-23,22.1,10.3,16.2,0,31,0,6.2,"August",2018,"Thursday",0,0,8.9,7.8,1,0,0,7.1
2018-08-24,11.7,7.1,9.4,0,33,0.6,0,"August",2018,"Friday",0,0,6.2,8.9,1,0,0,0
2018-08-25,19.4,3,11.2,0,33,0,1.2,"August",2018,"Saturday",0.6,0,0,6.2,0,0,2,4.4
2018-08-26,17.3,9.3,13.3,0.5,35,0,3.3,"August",2018,"Sunday",0,0.6,1.2,0,0,0,0,2.3
2018-08-27,14.6,6.5,10.5,1,38,0,0.5,"August",2018,"Monday",0,0,3.3,1.2,1,0,0,0
2018-08-28,22.1,7.7,14.9,2.3,48,0,4.9,"August",2018,"Tuesday",0,0,0.5,3.3,1,0,0,7.1
